Entity,Code,Day,total_vaccinations
North Carolina,,2021-01-22,524914
North Carolina,,2021-01-23,577007
North Carolina,,2021-01-24,636439
North Carolina,,2021-01-25,676037
North Carolina,,2021-01-26,699722
North Carolina,,2021-01-27,716748
North Carolina,,2021-01-28,849801
North Carolina,,2021-01-29,851223
North Carolina,,2021-01-30,898736
North Carolina,,2021-01-31,951657
North Carolina,,2021-02-01,975743
North Carolina,,2021-02-02,976153
North Carolina,,2021-02-03,1026683
North Carolina,,2021-02-04,1063474
North Carolina,,2021-02-05,1110074
North Carolina,,2021-02-06,1171240
North Carolina,,2021-02-07,1242541
North Carolina,,2021-02-08,1274361
North Carolina,,2021-02-09,1287493
North Carolina,,2021-02-10,1336079
North Carolina,,2021-02-11,1382652
North Carolina,,2021-02-12,1447413
North Carolina,,2021-02-13,1523425
North Carolina,,2021-02-14,1617435
North Carolina,,2021-02-16,1684845
North Carolina,,2021-02-17,1734825
North Carolina,,2021-02-18,1782267
North Carolina,,2021-02-19,1959215
North Carolina,,2021-02-20,2008811
North Carolina,,2021-02-21,2068505
North Carolina,,2021-02-22,2105120
North Carolina,,2021-02-23,2118218
North Carolina,,2021-02-24,2164489
North Carolina,,2021-02-25,2210412
North Carolina,,2021-02-26,2284698
North Carolina,,2021-02-27,2366027
North Carolina,,2021-02-28,2467755
North Carolina,,2021-03-01,2525579
North Carolina,,2021-03-02,2545103
North Carolina,,2021-03-03,2606912
North Carolina,,2021-03-04,2661523
North Carolina,,2021-03-05,2680413
North Carolina,,2021-03-06,2760801
North Carolina,,2021-03-07,2830672
North Carolina,,2021-03-08,2881950
North Carolina,,2021-03-09,2909142
North Carolina,,2021-03-10,2979031
North Carolina,,2021-03-11,3048105
North Carolina,,2021-03-12,3165928
North Carolina,,2021-03-13,3391675
North Carolina,,2021-03-14,3414474
North Carolina,,2021-03-15,3480495
North Carolina,,2021-03-16,3564207
North Carolina,,2021-03-17,3630467
North Carolina,,2021-03-18,3724856
North Carolina,,2021-03-19,3813176
North Carolina,,2021-03-20,3903284
North Carolina,,2021-03-21,4002867
North Carolina,,2021-03-22,4064069
North Carolina,,2021-03-23,4092184
North Carolina,,2021-03-24,4167233
North Carolina,,2021-03-25,4240056
North Carolina,,2021-03-26,4343898
North Carolina,,2021-03-27,4456503
North Carolina,,2021-03-28,4549839
North Carolina,,2021-03-29,4596429
North Carolina,,2021-03-30,4609430
North Carolina,,2021-03-31,4691515
North Carolina,,2021-04-01,4781372
North Carolina,,2021-04-02,4862483
North Carolina,,2021-04-03,5008165
North Carolina,,2021-04-04,5057979
North Carolina,,2021-04-05,5099793
North Carolina,,2021-04-06,5118480
North Carolina,,2021-04-07,5195228
North Carolina,,2021-04-08,5292280
North Carolina,,2021-04-09,5402133
North Carolina,,2021-04-10,5527176
North Carolina,,2021-04-11,5640827
North Carolina,,2021-04-12,5714763
North Carolina,,2021-04-13,5751479
North Carolina,,2021-04-14,5844600
North Carolina,,2021-04-15,5936385
North Carolina,,2021-04-16,6043907
North Carolina,,2021-04-17,6148077
North Carolina,,2021-04-18,6244401
North Carolina,,2021-04-19,6300491
North Carolina,,2021-04-20,6329443
North Carolina,,2021-04-21,6396246
North Carolina,,2021-04-22,6476136
North Carolina,,2021-04-23,6569611
North Carolina,,2021-04-24,6650611
North Carolina,,2021-04-25,6727991
North Dakota,,2021-01-12,39479
North Dakota,,2021-01-13,40728
North Dakota,,2021-01-14,42774
North Dakota,,2021-01-15,46410
North Dakota,,2021-01-19,56608
North Dakota,,2021-01-20,57657
North Dakota,,2021-01-21,59245
North Dakota,,2021-01-22,64105
North Dakota,,2021-01-23,68999
North Dakota,,2021-01-24,73175
North Dakota,,2021-01-25,75242
North Dakota,,2021-01-26,75457
North Dakota,,2021-01-27,77230
North Dakota,,2021-01-28,80051
North Dakota,,2021-01-29,86175
North Dakota,,2021-01-30,91585
North Dakota,,2021-01-31,97915
North Dakota,,2021-02-01,99481
North Dakota,,2021-02-02,99990
North Dakota,,2021-02-03,103572
North Dakota,,2021-02-04,106900
North Dakota,,2021-02-05,112827
North Dakota,,2021-02-06,120742
North Dakota,,2021-02-07,126822
North Dakota,,2021-02-08,129780
North Dakota,,2021-02-09,129780
North Dakota,,2021-02-10,130019
North Dakota,,2021-02-11,133616
North Dakota,,2021-02-12,139392
North Dakota,,2021-02-13,144179
North Dakota,,2021-02-14,148916
North Dakota,,2021-02-16,153427
North Dakota,,2021-02-17,154087
North Dakota,,2021-02-18,156751
North Dakota,,2021-02-19,182325
North Dakota,,2021-02-20,188496
North Dakota,,2021-02-21,194406
North Dakota,,2021-02-22,196365
North Dakota,,2021-02-23,196576
North Dakota,,2021-02-24,199813
North Dakota,,2021-02-25,203911
North Dakota,,2021-02-26,212625
North Dakota,,2021-02-27,225330
North Dakota,,2021-02-28,234209
North Dakota,,2021-03-01,238585
North Dakota,,2021-03-02,238848
North Dakota,,2021-03-03,241181
North Dakota,,2021-03-04,246289
North Dakota,,2021-03-05,255282
North Dakota,,2021-03-06,264133
North Dakota,,2021-03-07,272721
North Dakota,,2021-03-08,275989
North Dakota,,2021-03-09,277845
North Dakota,,2021-03-10,280757
North Dakota,,2021-03-11,286495
North Dakota,,2021-03-12,297605
North Dakota,,2021-03-13,308699
North Dakota,,2021-03-14,317029
North Dakota,,2021-03-15,321677
North Dakota,,2021-03-16,321693
North Dakota,,2021-03-17,325202
North Dakota,,2021-03-18,330516
North Dakota,,2021-03-19,340554
North Dakota,,2021-03-20,350706
North Dakota,,2021-03-21,357236
North Dakota,,2021-03-22,360501
North Dakota,,2021-03-23,360592
North Dakota,,2021-03-24,363148
North Dakota,,2021-03-25,369029
North Dakota,,2021-03-26,379564
North Dakota,,2021-03-27,390760
North Dakota,,2021-03-28,397822
North Dakota,,2021-03-29,401626
North Dakota,,2021-03-30,410932
North Dakota,,2021-03-31,413386
North Dakota,,2021-04-01,419484
North Dakota,,2021-04-02,433534
North Dakota,,2021-04-03,445669
North Dakota,,2021-04-04,449089
North Dakota,,2021-04-05,450780
North Dakota,,2021-04-06,452933
North Dakota,,2021-04-07,456435
North Dakota,,2021-04-08,462999
North Dakota,,2021-04-09,474619
North Dakota,,2021-04-10,484807
North Dakota,,2021-04-11,491433
North Dakota,,2021-04-12,496230
North Dakota,,2021-04-13,496330
North Dakota,,2021-04-14,499005
North Dakota,,2021-04-15,504937
North Dakota,,2021-04-16,512370
North Dakota,,2021-04-17,519718
North Dakota,,2021-04-18,525541
North Dakota,,2021-04-19,527870
North Dakota,,2021-04-20,527930
North Dakota,,2021-04-21,530830
North Dakota,,2021-04-22,534462
North Dakota,,2021-04-23,540817
North Dakota,,2021-04-24,546923
North Dakota,,2021-04-25,551267
Northern Mariana Islands,MNP,2021-01-12,3722
Northern Mariana Islands,MNP,2021-01-13,4141
Northern Mariana Islands,MNP,2021-01-14,4598
Northern Mariana Islands,MNP,2021-01-15,4909
Northern Mariana Islands,MNP,2021-01-19,6372
Northern Mariana Islands,MNP,2021-01-20,6791
Northern Mariana Islands,MNP,2021-01-21,7309
Northern Mariana Islands,MNP,2021-01-22,7720
Northern Mariana Islands,MNP,2021-01-23,8039
Northern Mariana Islands,MNP,2021-01-24,8390
Northern Mariana Islands,MNP,2021-01-25,8495
Northern Mariana Islands,MNP,2021-01-26,8738
Northern Mariana Islands,MNP,2021-01-27,9026
Northern Mariana Islands,MNP,2021-01-28,9251
Northern Mariana Islands,MNP,2021-01-29,9548
Northern Mariana Islands,MNP,2021-01-30,9733
Northern Mariana Islands,MNP,2021-01-31,10050
Northern Mariana Islands,MNP,2021-02-01,10148
Northern Mariana Islands,MNP,2021-02-02,10407
Northern Mariana Islands,MNP,2021-02-03,10655
Northern Mariana Islands,MNP,2021-02-04,10966
Northern Mariana Islands,MNP,2021-02-05,11332
Northern Mariana Islands,MNP,2021-02-06,11697
Northern Mariana Islands,MNP,2021-02-07,11889
Northern Mariana Islands,MNP,2021-02-08,11915
Northern Mariana Islands,MNP,2021-02-09,12264
Northern Mariana Islands,MNP,2021-02-10,12530
Northern Mariana Islands,MNP,2021-02-11,12728
Northern Mariana Islands,MNP,2021-02-12,12971
Northern Mariana Islands,MNP,2021-02-13,13394
Northern Mariana Islands,MNP,2021-02-14,13754
Northern Mariana Islands,MNP,2021-02-16,14419
Northern Mariana Islands,MNP,2021-02-17,14743
Northern Mariana Islands,MNP,2021-02-18,15112
Northern Mariana Islands,MNP,2021-02-19,15525
Northern Mariana Islands,MNP,2021-02-20,15525
Northern Mariana Islands,MNP,2021-02-21,15922
Northern Mariana Islands,MNP,2021-02-22,16091
Northern Mariana Islands,MNP,2021-02-23,16382
Northern Mariana Islands,MNP,2021-02-24,17074
Northern Mariana Islands,MNP,2021-02-25,17473
Northern Mariana Islands,MNP,2021-02-26,17819
Northern Mariana Islands,MNP,2021-02-27,18121
Northern Mariana Islands,MNP,2021-02-28,18363
Northern Mariana Islands,MNP,2021-03-01,18583
Northern Mariana Islands,MNP,2021-03-02,18894
Northern Mariana Islands,MNP,2021-03-03,19225
Northern Mariana Islands,MNP,2021-03-04,19580
Northern Mariana Islands,MNP,2021-03-05,19905
Northern Mariana Islands,MNP,2021-03-06,20309
Northern Mariana Islands,MNP,2021-03-07,20396
Northern Mariana Islands,MNP,2021-03-08,20396
Northern Mariana Islands,MNP,2021-03-09,20708
Northern Mariana Islands,MNP,2021-03-10,21022
Northern Mariana Islands,MNP,2021-03-11,21323
Northern Mariana Islands,MNP,2021-03-12,21638
Northern Mariana Islands,MNP,2021-03-13,22034
Northern Mariana Islands,MNP,2021-03-14,22134
Northern Mariana Islands,MNP,2021-03-15,22134
Northern Mariana Islands,MNP,2021-03-16,22604
Northern Mariana Islands,MNP,2021-03-17,22934
Northern Mariana Islands,MNP,2021-03-18,23266
Northern Mariana Islands,MNP,2021-03-19,23700
Northern Mariana Islands,MNP,2021-03-20,24203
Northern Mariana Islands,MNP,2021-03-21,24795
Northern Mariana Islands,MNP,2021-03-22,24895
Northern Mariana Islands,MNP,2021-03-23,25206
Northern Mariana Islands,MNP,2021-03-24,25607
Northern Mariana Islands,MNP,2021-03-25,26016
Northern Mariana Islands,MNP,2021-03-26,26450
Northern Mariana Islands,MNP,2021-03-27,26987
Northern Mariana Islands,MNP,2021-03-28,27446
Northern Mariana Islands,MNP,2021-03-29,27787
Northern Mariana Islands,MNP,2021-03-30,28165
Northern Mariana Islands,MNP,2021-03-31,28566
Northern Mariana Islands,MNP,2021-04-01,28918
Northern Mariana Islands,MNP,2021-04-02,28918
Northern Mariana Islands,MNP,2021-04-03,29434
Northern Mariana Islands,MNP,2021-04-04,29797
Northern Mariana Islands,MNP,2021-04-05,29797
Northern Mariana Islands,MNP,2021-04-06,30277
Northern Mariana Islands,MNP,2021-04-07,30744
Northern Mariana Islands,MNP,2021-04-08,31237
Northern Mariana Islands,MNP,2021-04-09,31654
Northern Mariana Islands,MNP,2021-04-10,32229
Northern Mariana Islands,MNP,2021-04-11,32894
Northern Mariana Islands,MNP,2021-04-12,32894
Northern Mariana Islands,MNP,2021-04-13,33329
Northern Mariana Islands,MNP,2021-04-14,33791
Northern Mariana Islands,MNP,2021-04-15,34303
Northern Mariana Islands,MNP,2021-04-16,34720
Northern Mariana Islands,MNP,2021-04-17,35338
Northern Mariana Islands,MNP,2021-04-18,36062
Northern Mariana Islands,MNP,2021-04-19,36160
Northern Mariana Islands,MNP,2021-04-20,36551
Northern Mariana Islands,MNP,2021-04-21,36864
Northern Mariana Islands,MNP,2021-04-22,37240
Northern Mariana Islands,MNP,2021-04-23,37552
Northern Mariana Islands,MNP,2021-04-24,38005
Northern Mariana Islands,MNP,2021-04-25,38337
Ohio,,2021-01-12,311890
Ohio,,2021-01-13,329318
Ohio,,2021-01-14,348424
Ohio,,2021-01-15,375428
Ohio,,2021-01-19,472084
Ohio,,2021-01-20,487481
Ohio,,2021-01-21,487481
Ohio,,2021-01-22,545499
Ohio,,2021-01-23,594924
Ohio,,2021-01-24,647104
Ohio,,2021-01-25,685622
Ohio,,2021-01-26,708026
Ohio,,2021-01-27,746249
Ohio,,2021-01-28,789869
Ohio,,2021-01-29,843099
Ohio,,2021-01-30,911004
Ohio,,2021-01-31,954013
Ohio,,2021-02-01,1004624
Ohio,,2021-02-02,1045139
Ohio,,2021-02-03,1085391
Ohio,,2021-02-04,1128082
Ohio,,2021-02-05,1177237
Ohio,,2021-02-06,1242487
Ohio,,2021-02-07,1293965
Ohio,,2021-02-08,1346320
Ohio,,2021-02-09,1373728
Ohio,,2021-02-10,1406437
Ohio,,2021-02-11,1459174
Ohio,,2021-02-12,1540491
Ohio,,2021-02-13,1613153
Ohio,,2021-02-14,1691925
Ohio,,2021-02-16,1794982
Ohio,,2021-02-17,1825178
Ohio,,2021-02-18,1861434
Ohio,,2021-02-19,1999736
Ohio,,2021-02-20,2066995
Ohio,,2021-02-21,2140688
Ohio,,2021-02-22,2196607
Ohio,,2021-02-23,2228732
Ohio,,2021-02-24,2288128
Ohio,,2021-02-25,2351582
Ohio,,2021-02-26,2413164
Ohio,,2021-02-27,2501854
Ohio,,2021-02-28,2599806
Ohio,,2021-03-01,2660844
Ohio,,2021-03-02,2723208
Ohio,,2021-03-03,2790056
Ohio,,2021-03-04,2850454
Ohio,,2021-03-05,2918114
Ohio,,2021-03-06,3027215
Ohio,,2021-03-07,3131288
Ohio,,2021-03-08,3203772
Ohio,,2021-03-09,3255735
Ohio,,2021-03-10,3316480
Ohio,,2021-03-11,3391091
Ohio,,2021-03-12,3494036
Ohio,,2021-03-13,3624261
Ohio,,2021-03-14,3732147
Ohio,,2021-03-15,3819317
Ohio,,2021-03-16,3862956
Ohio,,2021-03-17,3928456
Ohio,,2021-03-18,4018634
Ohio,,2021-03-19,4124492
Ohio,,2021-03-20,4240062
Ohio,,2021-03-21,4364513
Ohio,,2021-03-22,4447020
Ohio,,2021-03-23,4499814
Ohio,,2021-03-24,4582163
Ohio,,2021-03-25,4679419
Ohio,,2021-03-26,4805634
Ohio,,2021-03-27,4946129
Ohio,,2021-03-28,5074719
Ohio,,2021-03-29,5168120
Ohio,,2021-03-30,5219217
Ohio,,2021-03-31,5295592
Ohio,,2021-04-01,5400664
Ohio,,2021-04-02,5531731
Ohio,,2021-04-03,5689737
Ohio,,2021-04-04,5820854
Ohio,,2021-04-05,5901310
Ohio,,2021-04-06,5943655
Ohio,,2021-04-07,6028725
Ohio,,2021-04-08,6157849
Ohio,,2021-04-09,6308301
Ohio,,2021-04-10,6459111
Ohio,,2021-04-11,6460600
Ohio,,2021-04-12,6713753
Ohio,,2021-04-13,6754921
Ohio,,2021-04-14,6847460
Ohio,,2021-04-15,6959193
Ohio,,2021-04-16,7080272
Ohio,,2021-04-17,7226775
Ohio,,2021-04-18,7339803
Ohio,,2021-04-19,7417360
Ohio,,2021-04-20,7469175
Ohio,,2021-04-21,7556893
Ohio,,2021-04-22,7654474
Ohio,,2021-04-23,7779237
Ohio,,2021-04-24,7894412
Ohio,,2021-04-25,8002870
Oklahoma,,2021-01-12,157843
Oklahoma,,2021-01-13,172403
Oklahoma,,2021-01-14,187266
Oklahoma,,2021-01-15,203410
Oklahoma,,2021-01-19,242093
Oklahoma,,2021-01-20,251684
Oklahoma,,2021-01-21,267434
Oklahoma,,2021-01-22,287502
Oklahoma,,2021-01-23,304806
Oklahoma,,2021-01-24,322810
Oklahoma,,2021-01-25,326546
Oklahoma,,2021-01-26,328874
Oklahoma,,2021-01-27,345144
Oklahoma,,2021-01-28,363253
Oklahoma,,2021-01-29,386688
Oklahoma,,2021-01-30,410305
Oklahoma,,2021-01-31,437985
Oklahoma,,2021-02-01,443581
Oklahoma,,2021-02-02,445675
Oklahoma,,2021-02-03,462440
Oklahoma,,2021-02-04,484384
Oklahoma,,2021-02-05,510693
Oklahoma,,2021-02-06,541252
Oklahoma,,2021-02-07,573746
Oklahoma,,2021-02-08,586054
Oklahoma,,2021-02-09,588207
Oklahoma,,2021-02-10,606406
Oklahoma,,2021-02-11,628361
Oklahoma,,2021-02-12,640353
Oklahoma,,2021-02-13,660835
Oklahoma,,2021-02-14,682354
Oklahoma,,2021-02-16,694616
Oklahoma,,2021-02-17,696437
Oklahoma,,2021-02-18,700440
Oklahoma,,2021-02-19,813518
Oklahoma,,2021-02-20,830903
Oklahoma,,2021-02-21,865961
Oklahoma,,2021-02-22,891227
Oklahoma,,2021-02-23,906583
Oklahoma,,2021-02-24,935457
Oklahoma,,2021-02-25,967522
Oklahoma,,2021-02-26,1006064
Oklahoma,,2021-02-27,1046995
Oklahoma,,2021-02-28,1095362
Oklahoma,,2021-03-01,1119049
Oklahoma,,2021-03-02,1124662
Oklahoma,,2021-03-03,1147833
Oklahoma,,2021-03-04,1181414
Oklahoma,,2021-03-05,1213040
Oklahoma,,2021-03-06,1246152
Oklahoma,,2021-03-07,1278427
Oklahoma,,2021-03-08,1300639
Oklahoma,,2021-03-09,1307274
Oklahoma,,2021-03-10,1334818
Oklahoma,,2021-03-11,1364914
Oklahoma,,2021-03-12,1398278
Oklahoma,,2021-03-13,1435464
Oklahoma,,2021-03-14,1465197
Oklahoma,,2021-03-15,1483295
Oklahoma,,2021-03-16,1488390
Oklahoma,,2021-03-17,1519597
Oklahoma,,2021-03-18,1551665
Oklahoma,,2021-03-19,1585046
Oklahoma,,2021-03-20,1616226
Oklahoma,,2021-03-21,1652639
Oklahoma,,2021-03-22,1674556
Oklahoma,,2021-03-23,1682725
Oklahoma,,2021-03-24,1717541
Oklahoma,,2021-03-25,1753658
Oklahoma,,2021-03-26,1790349
Oklahoma,,2021-03-27,1827618
Oklahoma,,2021-03-28,1869610
Oklahoma,,2021-03-29,1888004
Oklahoma,,2021-03-30,1895546
Oklahoma,,2021-03-31,1930169
Oklahoma,,2021-04-01,1975056
Oklahoma,,2021-04-02,2021155
Oklahoma,,2021-04-03,2069319
Oklahoma,,2021-04-04,2107328
Oklahoma,,2021-04-05,2122756
Oklahoma,,2021-04-06,2128826
Oklahoma,,2021-04-07,2163825
Oklahoma,,2021-04-08,2198505
Oklahoma,,2021-04-09,2235462
Oklahoma,,2021-04-10,2273840
Oklahoma,,2021-04-11,2312369
Oklahoma,,2021-04-12,2330078
Oklahoma,,2021-04-13,2347654
Oklahoma,,2021-04-14,2356622
Oklahoma,,2021-04-15,2385570
Oklahoma,,2021-04-16,2415619
Oklahoma,,2021-04-17,2444413
Oklahoma,,2021-04-18,2474956
Oklahoma,,2021-04-19,2500302
Oklahoma,,2021-04-20,2506422
Oklahoma,,2021-04-21,2525644
Oklahoma,,2021-04-22,2546118
Oklahoma,,2021-04-23,2564987
Oklahoma,,2021-04-24,2592766
Oklahoma,,2021-04-25,2616439
Oregon,,2021-01-12,104610
Oregon,,2021-01-13,115075
Oregon,,2021-01-14,129796
Oregon,,2021-01-15,146153
Oregon,,2021-01-19,216928
Oregon,,2021-01-20,216928
Oregon,,2021-01-21,216928
Oregon,,2021-01-22,253705
Oregon,,2021-01-23,270463
Oregon,,2021-01-24,285922
Oregon,,2021-01-25,300676
Oregon,,2021-01-26,308066
Oregon,,2021-01-27,325488
Oregon,,2021-01-28,340383
Oregon,,2021-01-29,359391
Oregon,,2021-01-30,382392
Oregon,,2021-01-31,407890
Oregon,,2021-02-01,423627
Oregon,,2021-02-02,438302
Oregon,,2021-02-03,454269
Oregon,,2021-02-04,471983
Oregon,,2021-02-05,487153
Oregon,,2021-02-06,509875
Oregon,,2021-02-07,532746
Oregon,,2021-02-08,554440
Oregon,,2021-02-09,572695
Oregon,,2021-02-10,589035
Oregon,,2021-02-11,589035
Oregon,,2021-02-12,589035
Oregon,,2021-02-13,650929
Oregon,,2021-02-14,671315
Oregon,,2021-02-16,685214
Oregon,,2021-02-17,692781
Oregon,,2021-02-18,708570
Oregon,,2021-02-19,767637
Oregon,,2021-02-20,794779
Oregon,,2021-02-21,821720
Oregon,,2021-02-22,844210
Oregon,,2021-02-23,864960
Oregon,,2021-02-24,865750
Oregon,,2021-02-25,889531
Oregon,,2021-02-26,927860
Oregon,,2021-02-27,960674
Oregon,,2021-02-28,994403
Oregon,,2021-03-01,1024055
Oregon,,2021-03-02,1038342
Oregon,,2021-03-03,1050060
Oregon,,2021-03-04,1073041
Oregon,,2021-03-05,1097974
Oregon,,2021-03-06,1137864
Oregon,,2021-03-07,1172840
Oregon,,2021-03-08,1199682
Oregon,,2021-03-09,1221981
Oregon,,2021-03-10,1238835
Oregon,,2021-03-11,1239800
Oregon,,2021-03-12,1271685
Oregon,,2021-03-13,1334042
Oregon,,2021-03-14,1366471
Oregon,,2021-03-15,1387803
Oregon,,2021-03-16,1412282
Oregon,,2021-03-17,1414113
Oregon,,2021-03-18,1433105
Oregon,,2021-03-19,1483419
Oregon,,2021-03-20,1523965
Oregon,,2021-03-21,1560983
Oregon,,2021-03-22,1584449
Oregon,,2021-03-23,1606844
Oregon,,2021-03-24,1626721
Oregon,,2021-03-25,1657083
Oregon,,2021-03-26,1694736
Oregon,,2021-03-27,1737553
Oregon,,2021-03-28,1772914
Oregon,,2021-03-29,1802561
Oregon,,2021-03-30,1821492
Oregon,,2021-03-31,1854126
Oregon,,2021-04-01,1893672
Oregon,,2021-04-02,1941147
Oregon,,2021-04-03,1988473
Oregon,,2021-04-04,2034002
Oregon,,2021-04-05,2066694
Oregon,,2021-04-06,2089274
Oregon,,2021-04-07,2123427
Oregon,,2021-04-08,2160491
Oregon,,2021-04-09,2211938
Oregon,,2021-04-10,2266230
Oregon,,2021-04-11,2321846
Oregon,,2021-04-12,2356196
Oregon,,2021-04-13,2384336
Oregon,,2021-04-14,2415448
Oregon,,2021-04-15,2455797
Oregon,,2021-04-16,2501531
Oregon,,2021-04-17,2549615
Oregon,,2021-04-18,2595396
Oregon,,2021-04-19,2628195
Oregon,,2021-04-20,2653785
Oregon,,2021-04-21,2680641
Oregon,,2021-04-22,2681488
Oregon,,2021-04-23,2770216
Oregon,,2021-04-24,2819970
Oregon,,2021-04-25,2874447
Pennsylvania,,2021-01-12,341948
Pennsylvania,,2021-01-13,379944
Pennsylvania,,2021-01-14,410414
Pennsylvania,,2021-01-15,448151
Pennsylvania,,2021-01-19,544416
Pennsylvania,,2021-01-20,568660
Pennsylvania,,2021-01-21,605428
Pennsylvania,,2021-01-22,652886
Pennsylvania,,2021-01-23,695870
Pennsylvania,,2021-01-24,744591
Pennsylvania,,2021-01-25,776799
Pennsylvania,,2021-01-26,800354
Pennsylvania,,2021-01-27,851980
Pennsylvania,,2021-01-28,856371
Pennsylvania,,2021-01-29,972742
Pennsylvania,,2021-01-30,1032426
Pennsylvania,,2021-01-31,1088172
Pennsylvania,,2021-02-01,1134185
Pennsylvania,,2021-02-02,1155945
Pennsylvania,,2021-02-03,1158091
Pennsylvania,,2021-02-04,1218735
Pennsylvania,,2021-02-05,1271529
Pennsylvania,,2021-02-06,1338491
Pennsylvania,,2021-02-07,1407839
Pennsylvania,,2021-02-08,1441358
Pennsylvania,,2021-02-09,1478180
Pennsylvania,,2021-02-10,1538058
Pennsylvania,,2021-02-11,1594474
Pennsylvania,,2021-02-12,1668862
Pennsylvania,,2021-02-13,1678229
Pennsylvania,,2021-02-14,1822327
Pennsylvania,,2021-02-16,1832629
Pennsylvania,,2021-02-17,1950185
Pennsylvania,,2021-02-18,2002786
Pennsylvania,,2021-02-19,2184973
